,Image_name,Caption
33912,im2_71.jpg,مجموعة من حاقنات آلية حاوية على مواد ترياق مختلفة
33913,im2_72.JPG,ملعب رياضي
33914,im2_73.svg,"  حدود الأراضي الفلسطينية المحتلة عام 1967 (الضفة الغربية وقطاع غزة) التي تطالب بها دولة فلسطين
  حدود الانتداب البريطاني على فلسطين
  الحدود التاريخية لسوريا فلسطين الرومانية، حيث يظهر الخط الأخضر المتقطع الحدود الفاصلة بين فلسطين الأولى البيزنطية (فيما بعد جند فلسطين) وفلسطين الثانية (فيما بعد جند الأردن)، بالإضافة إلى فلسطين الثالثة (في وقت لاحق جبل التيه والجفر)"
33915,im2_75.jpg,عند بدأ العمل بالخطة الثانية، كان معظم موظفو القطاع الخاص من الماليزيين الصينيين؛ إلا أن هؤلاء أيضاً لم تكن لهم ملكيات بقطاع الصناعات الحديثة.
33916,im2_77.jpg,قاعدة جوية في ألمانيا
33917,im2_78.jpg,كنيسة القديس أوغسطين (1895)
33918,im2_79.jpg,"ملصق ""إن عبة الكرة""(1914) مع جيلبرت كما البواب في المكياج"
33919,im2_80.jpg,كوتاتسو ياباني حديث
33920,im2_81.jpg,من داخل كنيسة سانتا ماريا في كولونيا.
33921,im2_82.jpg,وسام الإمبراطورية البريطانية
33922,im2_83.jpg,أنقاض الكنيسة من القرن الرابع.
33923,im2_84.JPG,"يظهر في الصورة فحص كلايهاور، حيث تظهر خلايا الدم الحمراء الجنينية بلون وردي-زهري، بينما خلايا دم الأم البالغة تظهر ك ""أشباح"""
33924,im2_85.jpg,سوق النخاسة في زبيد في القرن الثالث عشر الميلادي بريشة يحيى بن محمود الواسطي من مقتنيات مكتبة فرنسا الوطنيةبباريس
33925,im2_86.jpg,شمعدان من الخزف العثماني
33926,im2_87.jpg,رسم أوروبي للاستعباد في مدينة الجزائر
33927,im2_88.jpg,التظاهرة التي دعا إليها الطلاب في 12 فبراير في كاراكاس.
33928,im2_89.jpg,"منتزه لوغارا الوطني 
 (Parku Kombëtar i Llogarasë)"
33929,im2_90.png,ثور مجنح
33930,im2_91.jpg,بالضغط على زر المفتاح يفتح جميع أبواب السيارة. والزر الآخر لإقفال السيارة.
33931,im2_92.JPG,أكولمستلي
33932,im2_93.jpg,محمد أحمد المهدي، إتخذ من أم درمان عاصمة للسودان وأطلق عليها اسم البقعة
33933,im2_94.png,موقع سفيدنيك في إقليم بريشوف
33934,im2_95.jpg,روسو من سفينة سياحية راسية
33935,im2_96.jpg,ضريح مُحمّد المحروق قديماً.
33936,im2_97.jpg,قاقم
33937,im2_98.jpg,أفيا بي إتش 10 في المتحف التقني القومي في براج.
33938,im2_99.jpg,ويلبرت داس
33939,im2_100.jpg,هيونداي معا في هامبورغ
33940,im2_101.jpg,ستيبان راديتش قائد حزب الفلاحين الكرواتي (HSS)
33941,im2_102.jpg,صورة مكبَّرة لرأس إحدى حشرات الذباب البجعي: لاحظ أجزاء الفم والعيون المركبة وقرون الاستشعار
33942,im2_103.jpg,ماريا فان ريجيرسبيرش من قبل رسام من دائرة ميشيل يانسز
33943,im2_104.jpg,داخل جهاز GC-MS، مع عمود الاستشراب الغازي مع الفرن على اليمين.
33944,im2_105.svg,أوم، يرمز في الصوفية الهندوسية الى التأمل. وتقسمه ماندوكيا أبانيشادز الى A، AUM: هي حالة التيقظ. وU هي حالة الوعي الحالم. وM حالة الوعي النائم.[15]
33945,im2_106.png,الربط البديل للنسخة الأولية
33946,im2_107.jpg,دبابة ليوبارد 2 ايه 4 تابعة للجيش الفنلندي في مسير احتفالي بيوم الاستقلال.
33947,im2_108.jpg,الجيش الملكي في الكلاسيكو المغربي ضد الوداد سنة 2010
33948,im2_109.jpg,أكسل أيرو (يساراً)، مع ك.غ.إ مانرهايم (يميناً) وإريك هاينريشس
33949,im2_110.jpg,مروحة دافعة على سفينة تجارية بالحجم الحديث المتوسط. تدور المروحة الدافعة تجاه عقارب الساعة لدفع السفينة إلى اتجاه اليسار في الصورة.  الشخص الموجود في الصورة يلامس بيده حافة المروحة.
33950,im2_111.JPG,حلاوة لدو مغلفة لتقدم في عرس
33951,im2_112.jpg,كنيسة لاي في هاواي.
33952,im2_113.jpg,مركبة تحكم عن بعد تستخدم لتفكيك القنابل
33953,im2_114.JPG,نمرا ثُلوجٍ قابعان سويًا.
33954,im2_115.jpg,مخطوطة «ناصر الدين على القوم الكافرين»، المختصر من «رحلة الشهاب إلى لقاء الأحباب» - مخطوطات الأزهر.
33955,im2_116.jpg,مخطوط عربي في تشريح الشرايين
33956,im2_117.JPG,سد بوكردان [الفرنسية]
33957,im2_118.jpg,قناة شروسبيري (1796، انجلترا).
33958,im2_119.jpg,البوستر الذي نشر على جدران مدن الضفة الغربية للتضامن مع طوالبة
33959,im2_120.jpg,برالين
33960,im2_121.jpg,كريستيانسبورغ الثالث، عام 1914.
33961,im2_122.jpg,القنصلية العامة الروسية في اسطنبول.
33962,im2_123.jpg,مقر البنك المركزي المصري.
33963,im2_124.jpg,غواص يستكشف حطام سفينة في البحر الكريبي
33964,im2_125.png,غانا
33965,im2_126.jpg,جامع الإمام أبي حنيفة في عام 1919
33966,im2_127.JPG,ريغا محطة المطار
33967,im2_128.JPG,مكتب النشر الحكومي الأمريكي
33968,im2_129.jpeg,بنية مجسمة للرودوبسين . وترى 7نطاقات تخرج من الغشاء ممثلة بألوان مختلفة . ويرى الجزء الحساس للألوان معلما بالأحمر.
33969,im2_130.jpg,صورة لغرفة الصدى الصوتية 360 ْ
33970,im2_131.jpg,كلينتون تخطب في كلية أوكسبرج في مينيوبوليس من أجل حملتها قبل يومين من يوم الثلاثاء العظيم 2008 [الإنجليزية].
33971,im2_132.JPG,مأكولات منطقة الرياض
33972,im2_133.svg,بلدان المغرب العربي.
33973,im2_134.jpg,امرأة مسيحية قبطية تملي رسالة إلى كاتب.
33974,im2_135.jpg,جدول النظائر، مقطوع هنا إلى ثلاثة أقسام من أجل العرض المناسب. وهو يبدأ بالجزء العلوي يسارا (أسود)، وينتهي بالجزء السفلي يمينا (أصفر).
33975,im2_136.jpg,رسم تخطيطي يوضح دماغ الإنسان
33976,im2_137.jpg,شمس معان في عام 2016
33977,im2_138.jpg,تقسيم (1959) فرنر بتس [الألمانية] للمقترضات، جعلها فيه على قسمين: المقترضات الداخلية[23] والمقترضات الخارجية[24]
33978,im2_139.jpg,شعار بياترا نيامتس
33979,im2_140.jpg,تجمع حطام أقمار صناعية في جو الأرض . ويوجد الحطام في منطقتين في منطقة مدار أرضي جغرافي متزامن GEO ، وفي سحابة من الحطام في مدار أرضي منخفض LEO.
33980,im2_141.jpg,شارع بالزويرات
33981,im2_142.jpg,عازفات الشاميسن
33982,im2_143.jpg,صيد الثعالب
33983,im2_144.jpg,مرثا على اليسار، يسوع في بيت مريم ومرثا، لـ هارولد كوببينغ
33984,im2_145.jpg,معبد وات برا كايو في تايلند
33985,im2_146.jpg,كتاب النظرية الحضرية في أواخر القرن العشرين
33986,im2_147.jpg,العلم السعودي لا ينكس مطلقًا.[324]
33987,im2_148.jpg,برج في قلعة المرقب، أبرز المعالم الأثرية في المنطقة.
33988,im2_149.jpg,المدفعية الأردنية تقصف مدينة القدس
33989,im2_150.jpg,كارميلا بطلة سماك داون للنساء
33990,im2_151.jpg,منظر جوي لمبنى الوزارة في بون
33991,im2_152.jpg,ساعة تاريخية من آي خانوم
33992,im2_153.jpg,جامعة فلسطين في قطاع غزة
33993,im2_154.jpg,شال يمني
33994,im2_155.jpg,مكتبة ذات طراز حديث في تشامبيري
33995,im2_156.jpg,يُقال إن مسقط رأس تشيتانيا ماهابرابهو (Chaitanya Mahaprabhu) كان في منطقة براكين مايابور (Pracheen Mayapur) في نبادويب (Nabadwip)، في بنغال الغربية، الهند.
33996,im2_157.jpg,إحدى الطرق الموجودة في الروشة، بيروت
33997,im2_158.jpg,لقطة من فيلم «سلامة في خير» إنتاج سنة 1937م، يظهر فيها الريحاني بِدور المُوظف البسيط، وهذه إحدى تأثيرات عمله في شركة السُكَّر بالصعيد.
33998,im2_159.jpg,الجيل الأول من كروم كاست الذي يدعم الفيديو
33999,im2_160.jpg,طيف الهيدروجين المرئي من مجموعة خطوط بالمر. الخط H-ألفا هو الخط البرتقالي إلى اليمين. والخطوط إلى اليسار فهي من الأشعة فوق البنفسجية حيث طول موجاتها أقصر من 400 نانومتر.
34000,im2_161.JPG,"نصب ""اللغة الأم"" في نخجوان بأذربيجان"
34001,im2_162.jpg,فواديسواف ريمونت
34002,im2_163.gif,مفاهيم ميكاو أوسوي الخمسة كما وردت في النص كاملا (قراءة الكتابة اليابانية من أعلى إلى أسفل، والانتقال من اليمين إلى اليسار). ملاحظة: تبدأ المفاهيم أو المبادئ الخمس من العمود الثالث من اليمين بعد الفراغ، ثم تستمر في الأعمدة والرابع والخامس يمينا.
34003,im2_164.JPG,صورة فضائية لمدينة ماردة
34004,im2_165.svg,مبرهنة فيثاغورس، a2 + b2 = c2.
34005,im2_166.jpg,ممثلو حكومة الائتلاف في عام 1946 بمن فيهم رئيس الوزراء تشانغ تشى تشونغ (الصف الأمامي الخامس من اليمين) ونائب رئيس الوزراء أحمد جان قاسمي (الصف الأمامي الرابع من اليمين).
34006,im2_167.jpg,"Models توني غارن and brother Niklas Garrn wearing نظارات جوجل during the 2013 September issue fashion photo shoot in Ransom Canyon, Texas (June 25, 2013)."
34007,im2_168.jpg,"Models توني غارن and brother Niklas Garrn wearing نظارات جوجل during the 2013 September issue fashion photo shoot in Ransom Canyon, Texas (June 25, 2013)."
34008,im2_169.jpg,بول بيترسن (على اليمين) مع هيننغ منك ينسن.
34009,im2_170.JPG,كنيسة الثالوث المقدس في مانهاتن، مدينة نيويورك، وهي من كنائس الواسب التاريخيَّة.
34010,im2_171.png,دولار ماريا تريزا.
34011,im2_172.JPG,لحظة المواجهة بالسيف
34012,im2_173.JPG,الطبقات القارية  الحمراء والمتصدعة والمكوّنة من تشكيل بلوميدون، حوض ميناس باس في نورث شور، نوفا سكوتيا
34013,im2_174.jpg,صورة للبحر الشرقي
34014,im2_175.jpg,نساء عراقيات يحملن جرار ماء قرب بئر في مدينة كبيسة، صورة بكامرة الباحثة والمستكشفة غيرترود بيل عام 1909م
34015,im2_176.jpg,صورة خارجية لمحطة القطار العالمية ببغداد
34016,im2_177.jpg,محاكاة رواد الفضاء للعمليات الفضائية في تجمعات كبيرة في قاعدة ناسا NASA .
34017,im2_178.jpg,يعدّ نبات الجفبلار السنمي أو ورق السم السنمي (الاسم العلمي:Dichapetalum cymosum) من الكائنات الحيّة القليلة التي تستطيع اصطناع الفلور العضوي.
34018,im2_179.JPG,مصطفى بن بولعيد، أحد شهداء الجزائر.
34019,im2_180.jpg,الحكم الأرجنتيني نيستور بيتانا
34020,im2_181.gif,حركة البندول تعتبر من أفضل الأمثلة عند دراسة طاقة الحركة وطاقة الوضع
34021,im2_182.png,العلاقة بين حد الكشف وحد التعيين الكمي.
34022,im2_183.jpg,كايرو ستيبس مع الشيخ إيهاب يونس - حفل أوبرا القاهرة 2020.
34023,im2_184.jpg,بطاقة كتالوج في المكتبة المركزية في مانشستر
34024,im2_185.jpg,معركة أريكا 1880.
34025,im2_186.svg,شعار إليانور من ألبوركويركي، كملكة قرينة.
34026,im2_187.jpg,مترو تونس المخصص للخط 6
34027,im2_188.jpg,الأمير عبد القادر.
34028,im2_189.jpg,Jeffersontown
34029,im2_190.jpg,معبد شيراكاوا
34030,im2_191.jpg,غلاف العدد الأول الصادر في ديسمبر/كانون الثاني عام 1892 (مجلة فوغ الأميريكية)
34031,im2_192.jpg,ورق مقصوص صيني
34032,im2_193.jpg,الفرن العالي
34033,im2_194.jpg,مارسيلو في عام 2012.
34034,im2_195.jpg,تم اغتيال بيرم خان فيما كان يجتاز الگُجرات في طريقه إلى مكة المكرمة عام 968هـ الموافق فيه 1561م على يد أفغاني يدعى مبارك خان اللوحاني ثأرًا لمقتل والده على يديه في إحدى المعارك.
34035,im2_196.jpg,أياصوفيا إزنيق في عام 1962
34036,im2_197.jpg,الكوماندوز خلال عملية الرماية
34037,im2_198.png,خريطة اندونيسيا
34038,im2_199.jpg,نوكيا 7370
34039,im2_200.jpg,هيبوكاوستوم في فيلا رومانية في كاين، فرنسا.
34040,im2_201.png,بائع ملح - تنبكت
34041,im2_202.jpg,حديقة نباتية.
34042,im2_203.jpg,ضريح يوراك الرومي، الذي أحرقه الكهنة الإسبان في عام 1570[5]
34043,im2_204.jpg,تمثال المسيح الفادي يطل على مدينة ريو دي جانيرو،  البرازيل رمز المسيحية في أمريكا الجنوبية.
34044,im2_205.png,أنواع فيروس الورم الحليمي المحددة
34045,im2_206.jpg,المدرج الفلافي في بوتسوولي.
34046,im2_207.gif,الشراكة من أجل السلام
34047,im2_208.jpg,"برق خارج من سحابة إلى الأرض في دائرة كهربائية للغلاف الجوي. هذا مثال للبلازما الموجودة على سطح الأرض. وعادة مايفرغ البرق 30,000 أمبير وفي جهد يصل إلى 100 مليون فولت مما ينبعث منها ضوء وموجات الراديو والأشعة السينية وحتى أشعة غاما[1]. وقد تصل كلا من درجة حرارة البلازما في البرق إلى 28,000 كالفن وتتعدى كثافة الإلكترونات 2410 \ م3."
34048,im2_209.JPG,تم العثور على سحلية الشاشة الرمادية في جدّة الحراسيس
34049,im2_210.gif,الضغط على الأرض
34050,im2_211.jpg,دلتا نهرالغانج في الهند وبنغلاديش هي أكبر دلتا في العالم وهي أيضا واحدة من أكثر المناطق خصوبة في العالم.
34051,im2_212.jpg,آيات من سورة الأعلى خطت في عهد المماليك.
34052,im2_213.jpg,لوحة تصور روبرت موفات، وهو من أوائل المبشرين البروتستانت في زيمبابوي.
34053,im2_215.jpg,عيادات صحة الأم في أفغانستان
34054,im2_216.jpg,سعود الفيصل مع الرئيس الأمريكي جيمي كارتر في أول زيارة له للولايات المتحدة كوزير للخارجية، وذلك في سنة 1977م.
34055,im2_217.jpg,يوروكوبتر إي سي 135 تابعة لBundespolizei
34056,im2_218.png,صورة تحمل جميع درجات التان لونغ فو داو و الفوكوتريان
34057,im2_219.jpg,نقش بارز لزوينگلي يخطب من على المنبر، اوتو مونش، 1935
34058,im2_220.jpg,هوا مي باندا مولودة في حديقة سان دييغو سنة 1999
34059,im2_221.jpg,كنيسة المسكوبية من الخارج
34060,im2_222.png,شجرة تظهر نجاة مسافري سفينة التايتنك فئة سيسب هي عدد الأزواج والاخوة على السفينة. الشكل تحت الأوراق يظهر احتمالية النجاة ونسبة المشاهدات في كل ورقة. باختصار: فرص نجاة الشخص جيدة إذا كان امرأة أو ذكر بعمر أقل من 9 سنوات ونصف مع 2.5 من الأخوة
34061,im2_223.jpg,شاهد قبر نيكولاس أجلاكي في كنيسة القديس يوحنا في كابيسترانو في زلاك (إيلوك ، كرواتيا )
34062,im2_224.png,خريطة مدينة فريبورغ.
34063,im2_225.jpg,مقر البرلمان الأيرلندي
34064,im2_226.jpg,منظر ليلي للعاصمة بانكوك
34065,im2_227.svg,مثال لمكعب OLAP
34066,im2_228.jpg,الثلوج في شمشك الإيرانية
34067,im2_229.jpg,قوسنس لورا أوريبي، أم سلفادور أليندي
34068,im2_230.jpg,"عنزة إغماء شاب في وسط تعويذة ""الإغماء"" العضلي"
34069,im2_231.jpg,نزهة عائلية في صباح يوم عيد الأضحى 1434 هـ على سواحل مدينة جدة السعودية.
34070,im2_232.jpg,مسيرة فخر المثليين في بولونيا في عام 2012
34071,im2_233.svg,كامون عشيرة تايرا على شكل فراشة.
34072,im2_234.jpg,الشابات إعطاء الخامس لفتة في التصوير الفوتوغرافي، وطوكيو، اليابان (2006)
34073,im2_235.jpg,نبتة الهندبة البرية مطبوخة
34074,im2_236.jpg,ممحاة
34075,im2_237.JPG,منشقة معايرة الجرعة
34076,im2_238.PNG,موقع شبه جزيرة تايميار
34077,im2_239.PNG,لدى الولايات المتحدة (ممثلة باللون البنفسجي) اتفاقيات تسليم المجرمين معد الدول الممثلة بالأزرق الفاتح
34078,im2_240.jpg,كنيسة القديس أندرو في كراكوڤ (بنيت في القرن 11)
34079,im2_241.JPG,أرسلت براندت أقراص مضغوطة مجانية من إيه أو إل إلى عنبر للطلاب في آخن، ألمانيا
34080,im2_242.jpg,بحيرة فتزارة
34081,im2_243.png,خارطة تُظهرُ مسير الجُيوش الإسلاميَّة لِفتح الشَّام.
34082,im2_244.jpg,جيت سكي شخصي يستخدم في سباق.
34083,im2_245.jpg,أنثى حمار بري آسيوي وجحشها.
34084,im2_246.jpg,فالريا ميسالينا مع اولادها بريطانيوس وكلوديا اوكتافيا
34085,im2_247.jpg,الطائر الكاتب يتعرض لهجوم طائر آخر وقد نفش ريشات رأسه
34086,im2_248.jpg,العم ماريان، عبدا له شهرة كبيرة في ولاية كارولينا الشمالية. داجيروتيب 1850.
34087,im2_249.jpg,"إميل نيلغان • لا بولدوك • ماريس أوليت 
يلفريد لورييه • سمبل بلان • سيلين ديون"
34088,im2_250.svg,ثاث يود الثيرونين
34089,im2_251.jpg,لوحة مدرب السلحفاة للرسام التركي عثمان حمدي بيك تبرز سلاحف مهمازية الورك.
34090,im2_252.jpg,ذكر الشرشمان. يسمى أيضا الذكر بالعبودي
34091,im2_253.jpg,عالم النبات الأمريكي ريكارد شولتس (يعتبر أحد مؤسسي علم النبات الشعبي) في الأمازون سنة 1940م
34092,im2_254.gif,تعامد دوال الجيب وجيب التمام يجعل تكامل مضروب زوج منهم صفرا
34093,im2_255.jpg,"تمثال مريم العذراء، ""سيدة لبنان""، في حاريصا."
34094,im2_256.jpg,شخص يعاني من ضعف البصر يستخدم عكازًا للتنقل في أحد شوارع المدينة
34095,im2_257.jpg,نصب ذكرى عائلات الهوجونت البروتستانت، في جنوب أفريقيا، وكان لأخلاقيتهم العملية أثر هام على الاقتصاد.
34096,im2_258.jpg,جيفري تامبور، الفائز بجائزة أفضل ممثل في مسلسل - موسيقي أو كوميدي.
34097,im2_259.jpg,HSL view 2.jpg   عرض جوي من حوض بناء السفن في فيساخاباتنام
34098,im2_260.JPG,صابون نابلسي مرتب على شكل أبراج في مصبنة طوقان
34099,im2_261.jpeg,غلاف الجواز الكيني الدبلوماسي
34100,im2_262.jpg,مقعد قضائي، محاكمات داخاو.
34101,im2_263.JPG,The Masjid-i-Jahan Numa
34102,im2_264.jpg,المحطة الجنوبية في ساعة الذروة يوم الاثنين 11 فبراير 2013 بعد عاصفة فبراير 2013
34103,im2_265.jpg,عبوة لمبيدٍ حشري ضد خنفساء بطاطس كولورادو يدخل الزرنيخ في تركيبه
34104,im2_266.png,The إمبراطورية بابلية حديثة
34105,im2_267.jpg,كاتدرائية القديس متى، معمار فكتوري
34106,im2_268.jpg,مطار هنري كواندا الدولي
34107,im2_269.jpg,جبل القلعة - كان مقرا لحكم العمونيين
34108,im2_270.jpg,التجمع العنقودي الكروي م80 وهو عنقود مغلق ويعتبر من التجمعات المغلقة.
34109,im2_271.svg,الشعار السابق للكلية البحرية
34110,im2_272.jpg,مسجد صلاح الدين.
34111,im2_273.jpg,جسم كونسيلمان و تنكس انتفاخي وصبغة الهيماتوكسيلين واليوزين
34112,im2_274.jpg,تطور بناء الكاتدرائية في الفترة القوطية، الإسلامية، وما بعد سقوط الأندلس.
34113,im2_275.jpg,دولة القوط الغربيين في أقصى اتساعها
34114,im2_276.png,بحر برينغ مع كامشاتكا و ألاسكا
34115,im2_277.png,هيكل بروتين الهيموغلوبين الجنيني
34116,im2_278.jpg,منتزهات ورثير سي
34117,im2_279.jpg,مقياس شدة الرياح
34118,im2_280.png,خليج فنلندا
34119,im2_281.png,تدفق بصري ملاحظ من قبل مراقب يدور (الذبابة). يمثل اتجاه وكمية التدفق البصري في كل نقطة باستخدام متجه ذو اتجاه وطويلة معينة.
34120,im2_282.jpg,كباس وقضيبه ويعملان رأسيا في آلة كبيرة.
34121,im2_283.png,مدينة ألعاب الزوراء.
34122,im2_284.jpg,Entrée de Walt Disney World Resort
34123,im2_285.jpg,سيلونه في أواخر سنواته.
34124,im2_286.svg,شكل توضيحي لثوران بركان سترومبوليان
34125,im2_287.jpg,يستمتع الشباب الأمريكي بلعبة كرة السلة، وهي تعتبر ثاني أشهر لعبة في الولايات المتحدة الأمريكية.
34126,im2_288.jpg,صورة تظهر أحراش قرية جعيتا
34127,im2_289.png,التفاوت الموسمي للإصابات بالفيروس العجلي A في منطقة في إنكلترا: معدلات الإصابة ذروتها خلال أشهر الشتاء.
34128,im2_290.JPG,الرأس الأبيض (كيبك) ورأس ديامان
34129,im2_291.JPG,المرآة الكرية هي مقطع في  كرة.
34130,im2_292.png,سكان كريات اربا حسب العمر
34131,im2_293.JPG,مسجد في ميلانو.
34132,im2_294.jpg,نهر سان/سارين قرب المدينة
34133,im2_295.jpg,مكتبة بيع الكُتب لمسرح فرنس
34134,im2_296.jpg,سنبوسة مرفقة بأربعة أنواع مختلفة من الصلصات.
34135,im2_297.JPG,مبنى الأكاديمية الفرنسية في روما.
34136,im2_298.svg,سبع تلال روما
34137,im2_299.jpg,تفاصيل الخط وحزم نصف الأعمدة التي تدعم القوس (c.1900).
34138,im2_300.svg,خريطة القلعة
34139,im2_301.jpg,فرقة ماريمبا
34140,im2_302.jpg,كونسوليداتيد أو 17 كورير
34141,im2_303.jpg,سناج صادر من مدخنة شاحنة تعمل على الديزل.
