,Image_name,Caption
67892,im4_106.jpg,اختبار المكابح في فورمولا ستيودنت ألمانيا عام 2010
67893,im4_107.jpg,لباس قديم كان يستعمله الغوّاصين الكويتيين بحثاً عن اللؤلؤ.
67894,im4_108.jpg,بازيليكا الدم المقدس في بلجيكا.
67895,im4_109.jpg,فرع معهد غوته في براغ
67896,im4_110.JPG,جهاز تحكم منطقي قابل للبرمجة مى نوع Siemens SIMATIC S7-300
67897,im4_111.jpg,مرسوم غرفة موسيقى الرايخ الصادر في 9 أغسطس 1935 من قبل الدكتور بيتر رابي، بإخطار موسيقي برلين الدكتور فيرنر ليبنتال عن الوقف الفوري لنشاطه المهني.
67898,im4_112.svg,الاتحادات الجمركية حول العالم
67899,im4_113.svg,"متراجحة ماركوف تُعطي حدا قصويا لقياسات المجموعة (أُشير إليه باللون الأحمر) حيث 
  
    
      
        f
        (
        x
        )
      
    
    {\displaystyle f(x)}
  
 تتعدى مستوى معينا ما 
  
    
      
        ϵ
      
    
    {\displaystyle \epsilon }
  
. The bound combines the level 
  
    
      
        ϵ
      
    
    {\displaystyle \epsilon }
  
 with the average value of 
  
    
      
        f
      
    
    {\displaystyle f}
  
."
67900,im4_114.jpg,هور انزلي في كيلان
67901,im4_115.jpg,القنصلية العامة في اسطنبول
67902,im4_116.JPG,الأستاذ أبو السعود الإبياري أثناء قيامه بعمله في أواخر أيام حياته
67903,im4_117.jpg,صورة للقرية
67904,im4_118.svg,نقطة تقاطع الارتفاعات في مثلث تسمى المركز القائم
67905,im4_119.JPG,قصبة الأوداية
67906,im4_120.jpg,كريستيانو رونالدو هداف العالم لعام 2019
67907,im4_121.jpg,بحر سيتو الداخلي والمضائق الرئيسية عليه.
67908,im4_122.jpg,إعلان لعرض مسرحي هزلي عام 1898
67909,im4_123.jpg,انعكاس شعاع من الإلكترونات على شكل دائرة بواسطة المجال المغناطيسي[23]
67910,im4_124.jpg,كعكة الزعفران
67911,im4_125.JPG,مقعد للدرجة الأولى في طائرة الخطوط الجوية اليابانية
67912,im4_126.png,خريطة طبوغرافية تنزانيا
67913,im4_127.jpg,حدود الدولة الطولونية.
67914,im4_128.jpg,لحم مقدد
67915,im4_129.jpg,NGC 6302
67916,im4_130.jpg,Ammomanes deserti algeriensis
67917,im4_131.jpg,كعكة الزفاف اُعدت بحشوة كريمة الزبدة المصنوعة من السمن النباتي السويسري ومكونات الأخرى.
67918,im4_132.jpg,صورة التقطها تلسكوب هابل الفضائي لأعمدة الخلق في سديم النسر.
67919,im4_133.jpg,جامع «الرحمن الرحيم» بالعباسية
67920,im4_134.jpg,ثانوية ألف مسكن الجديدة
67921,im4_135.jpg,واجهة مشروع ترامواي الجزائر.
67922,im4_136.png,الخطوط السطحيّة لمقدمة الصدر و البطن.
67923,im4_137.JPG,لوحة إعدام البطريرك غريغوريوس الخامس في مضيق البوسفور، بريشة بيتر فون هيس.
67924,im4_138.svg,مسار حلبة سبا دي فرانكورشان
67925,im4_139.jpg,البصرة في القرن الثامن عشر
67926,im4_140.JPG,رولز رويس كيستريل
67927,im4_141.jpg,SCORBOT-ER 4u – روبوت تعليمي.
67928,im4_142.JPG,منظر لقرية كوكو في بلدية آيت يحي من ولاية تيزي وزو مأخوذة من تافراوت
67929,im4_143.jpg,قصر أولاد سلطان
67930,im4_144.jpg,مجموعة كوكبة الملتهب ، ويُرى موقع ρ Cassiopeiae إلى اليسار.
67931,im4_145.jpg,كاترين الثانية تطل من إحدى شُرفات قصر الشتاء بعد تمام الانقلاب على الإمبراطور بُطرس الثالث، حيثُ يُحييها الحرس والعساكر والشعب.
67932,im4_146.JPG,"صورة لعلبة دواء أوكسكاربازيبين Oxcarbazepine (وهو أول أيض للكاربامازيين) من إنتاج شركة أدوية نوفارتس (NOVARTIS) السويسرية، تحت الاسم التجاري Trileptal.
في الصورة:
 مستعلق فموي Oral Suspension 100mg/ml."
67933,im4_147.jpg,Newton's rings
67934,im4_148.jpg,يتم جمع سلالات غير اعتيادية من الذرة لزيادة تنوع المحاصيل عند تربية الذرة المحلية بشكل انتقائي.
67935,im4_149.JPG,خريطة توضح تحركات القوات البحرية في المعركة.
67936,im4_150.png,تطور وانتشار البيلكانيون
67937,im4_151.jpg,يقوم اللاعب ببذل شغل موجب بنقل الطاقة إلى الكرة، ويقوم اللاعب المستلم للكرة ببذل شغل سالب لإيقافها.
67938,im4_152.jpg,غزال جبلي في شمال إسرائيل.
67939,im4_153.jpg,Papa Leon I
67940,im4_154.gif,طريقة عمل الجسور الناقلة.
67941,im4_155.jpg,مكونات الكاري الأخضر
67942,im4_156.jpg,حشرة يظهر على جسدها ثقلان خلف الجناحين (تقريبًا بطول قرني استشعارها) وفي طرف كل منهما عقدة مدورة.
67943,im4_157.jpg,مادة الطين الصلصال
67944,im4_158.jpg,"""جامعة تامبيري للتكنولوجيا"""
67945,im4_159.jpg,أمثلة عن رؤوس الأسهم والرماح المصنوعة من الصوان المستعملة في الصيد من العصور القديمة.
67946,im4_160.jpg,عمل تحفيز للدماغ  عن طريق زرع قطب كهربي تحت قشرة دماغ فأر مصاب بمرض مزمن
67947,im4_161.jpg,أستخدمت جنرال الكتريك للطيران في التسعينات طائرة من طراز بوينغ 747-100 كمنصة اختبارات لمحركاتها، من طراز جي اي 90 والتي تستخدم لدفع طائرات بوينغ 777
67948,im4_162.jpg,محرك ترادفي مزودج
67949,im4_163.png,خارطة منطقة كاشوبيا
67950,im4_164.jpg,مسجل صوت رقمي من Sony
67951,im4_165.png,Hyperbolic paraboloid
67952,im4_166.png,الدُّول الإسلاميَّة المُتعددة التي نشأت بعد ضعف الدولة العبَّاسيَّة وزوال هيبة الخلِافة في بغداد.
67953,im4_167.jpg,بطل العالم الحالي في الشطرنج السريع النرويجي ماغنوس كارلسن
67954,im4_168.jpg,"صورة بانوراما لميناء روستوك من شاطيء ""نهر وارنو"" ، 2003"
67955,im4_169.jpg,ميشيل أوباما ترتدي فستانا لفستان ديان فون فورستنبرغ في عام 2010
67956,im4_170.jpg,السفير جفري فيلتمان (يسار) وبجانبه العميد كارل جنسن (يمين) في بيروت 2006
67957,im4_171.jpg,كتل مرصوفة
67958,im4_172.JPG,واجهة ضريح رسول الإسلام محمد داخل المسجد النبوي
67959,im4_173.jpg,صورة بانورامية بزاوية °360، إلتقطها مسبار سبيريت أثناء نزوله قمة تل هزبند.
67960,im4_174.jpg,خارطة نشرت في الأطلس الصغير عام 1634 لرسامي الخرائط ميركاتور وهندويس يظهر فيها الخليج وقد كتب عليه باللاتينية اسم «sinus arabicus» أي الخليج العربي
67961,im4_175.jpg,جلوستر جونتليت
67962,im4_176.JPG,كنيسة القيامة في القدس الشرقية؛ تُعتبر الكنيسة أقدس الكنائس المسيحية والأكثر أهمية في العالم المسيحي وتحتوي الكنيسة وفق المعتقدات المسيحية على المكان الذي دفن فيه يسوع.[1]
67963,im4_177.gif,صورة متحركة قديمة لحصان يقفز.
67964,im4_178.jpg,"اوري بن آري, 2003"
67965,im4_179.jpg,ساعة جيب ذهبية ذات سلسلة.
67966,im4_180.jpg,هو إيفان في 2013 في بطولة العالم في جنيف
67967,im4_181.jpg,وودرو ويلسون
67968,im4_182.jpg,دوامات طرف الجناح لطائرات إف-15؛
67969,im4_183.JPG,القنصلية العامة لروسيا في غوتنبرغ
67970,im4_184.jpg,ممشى مرفوع استغل خط سكة حديد غير مستعمل في مدينة نيويورك وقد نُسّق لتجميل البيئة الحضرية
67971,im4_185.svg,GLP-1 and DPP-4 inhibitors
67972,im4_186.JPG,صورة شبح إمرأة
67973,im4_187.jpg,شكل وسام فارس في النظام الوطني لجوقة الشرف بفرنسا
67974,im4_188.jpg,هجوم طائرات ألمانية على Niels وهو يحاول بلوغ السويد بتاريخ 29 أغسطس 1943.
67975,im4_189.jpg,Magnetospirillummagnetotacticum البكتيريا مع سلاسل magnetosome سوداء مرئية
67976,im4_190.jpg,واضعة البوصلة (18th القرن).
67977,im4_191.jpg,ممارسة طقس المعمودية في مصلى راكاسان خلال عيد القيامة في عام 2013.
67978,im4_192.jpg,"لوحة بمتحف اسطنبول البحري بتركيا، موجودة بين نموذجين للفرقيطتين المدرعتين ""كونغوو"" و""هي ياي"" التابعتين للبحرية الإمبراطورية اليابانية. قدمت الجمعية اليابانية-التركية وقوة الدفاع الذاتي البحرية اليابانية النموذجين كهدية إلى قائد البحرية التركية في ذكرى ارجاع الناجين من تحطم الفرقاطة العثمانية أرطغرل باليابان وارجاعهم إلى إسطنبول على متن الفرقاطتين الشقيقتين ""كونغوو"" و""هي ياي"" سنة 1891."
67979,im4_193.svg,رمز الدولار
67980,im4_194.jpg,ارض زراعية قرب إستجة بالقرب من المكان الذي قتل فيه دون نونيو دي لارا ومقطوعة الرأس.
67981,im4_195.JPG,بانكسيا خلنجية الأوراق زهور ذات لون أصفر غير عادي، في برعم الطائفة فى وقت متأخر. قرب شلالات كريك،فى نيو ساوث ويلز
67982,im4_196.jpg,أورغ كاتدرائية ستراسبورغ ويستعمل كثيرًا في الموسيقى الليتورجيّة.
67983,im4_197.JPG,كنيسة القلعة في يافا
67984,im4_198.jpg,دفن الأطفال في الصين ( 18 مارس، 1865 والعشرون)[60]
67985,im4_199.jpg,"قاد ميخائيل سزيلاغي شقيق ""يوحنا هونياد"" 5000 رجل من فرق سلاح الفرسان على ميسرة الجيش الصليبي."
67986,im4_200.jpg,فابريغاس في مباراته الأولى مع برشلونة.
67987,im4_201.jpg,"""ريسيست"" علامة على الاحتجاج فى مطار سان فرانسيسكو الدولي 29 يناير 2017"
67988,im4_202.jpg,بطاقة بريدية عليها مرصد غرينيتش تعود لسنة 1902
67989,im4_203.png,حدود مملكة المجر في وسط أوروبا
67990,im4_204.jpg,خوان غيلمان
67991,im4_205.jpg,تمثال ملون لمنتوحتب الثاني واقفاً و مرتدياً التاج الأحمر، قام بإكتشافه H. Winlock
67992,im4_206.jpg,التجديف في مياه الأحلام الهولندية
67993,im4_207.PNG,"الأصفر : أعضاء المجموعة 
 الأخضر : أعضاء في المجموعة و في الاتحاد الجمركي لأفريقا الجنوبية."
67994,im4_208.jpg,مدفع دبابة مُحَلزَن (مقطع عرضي)
67995,im4_209.jpg,2002 Softail Heritage Classic.
67996,im4_210.jpg,قلادة العلوم الوطنية.
67997,im4_211.JPG,بهو الأعمدة
67998,im4_212.jpg,ترمس معد للتناول كوجبة خفيفة
67999,im4_213.jpg,شكل المريكز (صورة ملتقطة بمجهر إلكتروني)
68000,im4_214.jpg,نشأة كلية التربية جامعة عين شمس
68001,im4_215.jpg,طالب جان جاك روسو بإدراج الحيوانات في قانون الحقوق الطبيعية.
68002,im4_216.jpg,الأحرف الأربعة المتميزة في الأبجدية الاستونية.
68003,im4_217.svg,دول مجموعة ال77
68004,im4_218.jpg,مخطط الطابق الأرضي، 1884. - لمخطط الطابق العلوي انظر هنا
68005,im4_219.svg,التركيبة الأساسية للسيفالوسبورينات
68006,im4_220.jpg,ملعب Vélodrome de Vincennes
68007,im4_221.jpg,جامع بني أمية الكبير في دمشق، والذي كان متقسماً بين المسلمين والمسيحيين لتأدية عباداتهم منذ فتح الشام، لكن مع ازدياد أعداد المسلمين قرَّر الوليد تحويله بأكمله إلى مسجد خلال عصر الدولة الأموية.[1]
68008,im4_222.jpg,ِِِشعار لخطة إستراتيجية كازاخستان 2050.
68009,im4_223.jpg,سور الصين والمعبر كما كان سيراه التجار والقوافل
68010,im4_224.jpg,قوى الكمونة الثورية عند أحد المتاريس في باريس
68011,im4_225.png,المنزل الذي ولد فيه مانويل أثانيا في ألكالا دي إيناريس.
68012,im4_226.jpg,تمثال فيكتوريا
68013,im4_227.jpg,أدولف هتلر يراجع أعضاء كتيبة العاصفة في عام 1935. يرافقه بلوتفاهن وحامله قائد وحدة الاعتداء يعقوب غريمنغر.
68014,im4_228.svg,الصيغة الهيكلية للبروبان (الكربون الأولي ملون بالأحمر)
68015,im4_229.jpg,خريطة لمسار التقدم من قبل الولايات المتحدة والقوات المتحالفة معها
68016,im4_230.jpg,التنقيبات الأثرية في قلعة حلب
68017,im4_231.JPG,ضريح تجمع بينينو أكينو (يمين) ، وزوجته كورازون أكينو يسار في المنتزه العام في مانيلا .
68018,im4_232.png,نتائج مسابقة ملكة جمال الولايات المتحدة الأمريكية 2017
68019,im4_233.svg,العلاقات بين الاتحاد الأوروبي وأذربيجان
68020,im4_234.jpg,في لوحة بارميجيانينو مادونا ذات الرقبة الطويلة (1534-40)، يظهر أسلوب مانييريزمو في الأبعاد الممدودة، والطَرح المنمق للغاية، وعدم وجود منظور واضح.
68021,im4_235.jpg,من التيتانيوم يرمى مفيدة للحقائب على ظهورهم. حوالي 16غرام وأخف وزنا من الصلب ولكن إناء من البلاستيك أقوى من تنفيذ.
68022,im4_236.jpg,[13] موقع معركة الرقعي في 28 يناير 1928م على الصحراء الممتدة ما بين الحدود السعودية الكويتية
68023,im4_237.png,جزر القنال ، تقع بين الساحل الجنوبي للمملكة المتحدة والساحل الشمالي لفرنسا
68024,im4_238.jpg,آسيا في 1200 م، تبين قرة خانات وجيرانها.
68025,im4_239.jpg,ورشة لحرفي في ميدان صنع الشاشية التقليدية والشاشية المجيدي بتونس العاصمة
68026,im4_240.jpg,إلفيس بريسلي refused to watch the completed Jailhouse Rock (1957) after جوديث تايلر was killed in a car accident a few weeks before the film's release.[8]
68027,im4_241.jpg,قدس الأقداس الأبيض بالكرنك
68028,im4_242.png,مناطق المسؤولية للقيادات المقاتلة الجغرافية
68029,im4_243.jpg,فريق ووليتش أرسنال في موسم 1920-1921،وهي أفضل تشكيلة للفريق تحت قيادة ليزلي نايتون،عندما احتل الفريق المركز التاسع.
68030,im4_244.gif,تمثيل رسومي للعلاقة بين المطوار ومتجه يتحرك دوريا مع الزمن.
68031,im4_245.jpg,جو دانتي عام 2009
68032,im4_246.jpg,هايدغارد بنجين، لها عدة مساهمات في الطب وهي من بين أكثر العلماء النساء تميزًا في القرون الوسطى.
68033,im4_247.jpg,شعار الإسلام هو الحل التي تبنته الجماعات الإسلامية على أنه المشروع البديل
68034,im4_248.jpg,بورتريه لأويلر رسم من قبل إيمانويل هاندمان عام 1753 وهو يبين مشاكل صحية في عينه اليمنى. قد يتعلق الأمر بمرض الحول. تبدو العين اليسرى بصحة جيدة ولكنها أصيبت فيما بعد بمرض الساد.[41]
68035,im4_249.JPG,Interior of St George’s Chapel of Remembrance
68036,im4_250.JPG,شارع الانقاذ
68037,im4_251.jpg,بروكسفيل (كنتاكي)
68038,im4_252.JPG,تمثال كتلة لحاروا مدير بيت الزوجة الإلهية (TT37) - متحف اللوفر
68039,im4_253.jpg,صورة دورانية تبدء بالمدخل عبر الساحة الملكية ثم إلى واجهة القصر ، وقطار سياح.
68040,im4_254.jpg,كتاب الوفاق وهو معيار مذهبي تاريخي للكنيسة اللوثرية.
68041,im4_255.jpg,شهادة الدكتور محمد عبد القادر هنادي عضو هيئة تدريس جامعة الملك عبد العزيز بجدة.
68042,im4_256.JPG,المسجد الأزرق في يريفان
68043,im4_257.jpg,زجاج الخليل حوالي عام 1960.
68044,im4_258.jpg,مسجد و ضريح سيدي عمر كمون
68045,im4_259.JPG,Peace at all costs (نابليون الأول in Moscow)
68046,im4_261.jpg,نهر الأردن على خريطة مادبا الفسيفسائية
68047,im4_262.jpg,بنيامين شتاين
68048,im4_263.jpg,افتتاح أعمال المجمع الفاتيكاني الثاني عام 1962.
68049,im4_264.jpg,حزن لا عزاء له، لإيفان Kramskoy.
68050,im4_265.jpg,أرخبيل ساموا (1900–1914)
68051,im4_266.jpg,جزء من واجهة معبد إنانا في أوروك
68052,im4_267.JPG,قلعة الكرك
68053,im4_268.png,موسيقى أغنية الحروف الأبجدية بما في ذلك بعض الاختلافات الشائعة على كلمات
68054,im4_269.jpg,قرن يَعود للبيسون بريسكس.
68055,im4_270.png,حسب وزارة الخارجية الأمريكية (2009)، أكبر الجماعات العرقية بين المسلمين الأمريكيين هم ممن لهم أصول من جنوب آسيا والعرب والسكان المنحدرين من أصل أفريقي.
68056,im4_271.jpg,"زي الممرضة الفرنسية, 1900"
68057,im4_272.jpg,مخرطة
68058,im4_273.jpg,جبال مدينة الطائف
68059,im4_274.jpg,صور من الأقمار الصناعية لصحراء لوب مع حوض البحر السابق لوب نور
68060,im4_275.jpg,منزل ديماكسن المركب في متحف هنري فورد
68061,im4_276.png,موقع إقليم أفريقيا
68062,im4_277.svg,العلم السابق لمنطقة نغارتشيلونغ
68063,im4_278.jpg,مراسم استشهاد رقیه.
68064,im4_279.jpg,الخريطة التاريخية لساحل مدينة فتحية والتي رسمها القبطان العثماني بيري ريس.
68065,im4_280.jpg,منظر للواجهة.
68066,im4_281.jpg,صورة لباس بحر نسائي تعود لعام 1920م في الولايات المتحدة.
68067,im4_282.JPG,القيصر إيفان الرابع بريشة ايليا ريبين.
68068,im4_283.jpg,أحد نبلاء المماليك من مدينة حلب خلال القرن التاسع عشر
68069,im4_284.jpg,"قاطرة ""شينكانسن"" من المجموعة 500 رابضة في محطة ""كيوتو"" (مارس 2005 م)"
68070,im4_285.jpg,بافالو بيل
68071,im4_286.jpg,سويفت في صباح الخير أمريكا.
68072,im4_287.jpg,ويست إدمونتون مول
68073,im4_288.gif,إعطاء أحد المشاركين علاجا وهميا
68074,im4_289.jpg,أنثوري أحمر
68075,im4_290.jpg,حديقة يابانية
68076,im4_291.jpg,كوبرا هندية في سلة مع ساحر الثعابين.
68077,im4_292.jpg,"""المسمار الذهبي"" (القرص البرونزي في الجزء السفلي من الصورة) أو ""نوع المقطع"" لنقطة ومقطع طبقة الحدود العالمية (GSSP) الخاصة لقاعدة العصر الإدياكاري (إدياكارا، جنوب أستراليا)"
68078,im4_293.JPG,فطور إنجليزي متكامل به بيض وسجق وأنواع من اللحوم وفطر ونصف حبة طماطم.
68079,im4_294.jpg,تمثيل كرتوني للموقع النشط لهيدروجين ديهيدروجينيز
68080,im4_295.jpg,شقائق النعمان
68081,im4_296.jpg,مقر التجاري بنك في تونس العاصمة.
68082,im4_297.jpg,مرسيدس سوسا في 2005 برفقة رئيسة الأرجنتين كرستينا فرنانديز دي كريشنر
68083,im4_298.jpg,عمارتين في القاهرة - أي منها في الخلفية؟
68084,im4_299.JPG,European University Geneva
