,Image_name,Caption
65,im0_67.jpg,ثكنات معسكر الاعتقال النازي في ساكسنهاوزن.
66,im0_68.jpg,توقع البعض فوز الكونغولي دينيس موكويجي لدورة في محاربة العنف الجنسي
67,im0_69.svg,ميكانيكا الإتصال
68,im0_70.jpg,إعادة بناءالجدار في اندرسونفيل
69,im0_71.jpg,Modern التزود بالوقود جوا
70,im0_72.png,مخطط لمعركة خايرونيا بين الإسكندر ووالده والحلف الأثيني الطيبي.
71,im0_73.jpg,"The route of the Eifel aqueduct, with its average slope."
72,im0_74.jpg,ذئب بالغ يعوي في المحمية التابعة للصندوق البريطاني للحفاظ على الذئاب.
73,im0_75.svg,دور عوامل النسخ والمعززات في تنظيم التعبير الجيني
74,im0_76.jpg,بوابة عبد القيوم)
75,im0_77.jpg,فسيفساء من قصر هشام قرب أريحا يعود للعصر   الأيل هانت الفسيفساء من منزل اختطاف هيلين في بيلا، مقدونيا القديمة، أواخر القرن الرابع قبل الميلادالأموي.
76,im0_78.JPG,متظاهر يرفع يافطة تحتج على الهجوم الإسرائيلي على غزة
77,im0_79.svg,"Closed-Cycle Gas Turbine Schematic

C ضاغط غاز and T turbine assembly
w high-temperature مبادل حراري
ʍ low-temperature heat exchanger
~ mechanical load, e.g. مولد كهربائي"
78,im0_80.jpg,ملعب فاسيل ليفسكي الوطني في دوري أبطال أوروبا 2006-07 بين فريقي ليفسكي صوفيا و تشيلسي
79,im0_81.jpg,كاليفورنيا. 560 ق، اللوفر
80,im0_82.svg,النسر القابض على أفعى هو رمز ميثولوجي عالمي
81,im0_83.jpg,مقارنة بين الأربع أعرض طائرات في العالم وأعرضهم إتش-4 هيركوليز.
82,im0_84.jpg,كاتدرائية القديس بولس الكاثوليكيَّة في برجن.
83,im0_85.jpg,رؤساء سلبستشوتز على استعداد ل SS-Aktionen في غدانسك بوميرانيا
84,im0_86.jpg,أوراق ملونة وضِعت على قبر خلال مهرجان تشينغمينغ ،مقبرة بوكيت براون، سنغافورة
85,im0_87.jpg,معمل هاكر في نيويورك
86,im0_88.jpg,تم إنشاء Gaol الرئيسي حديثًا في عام 1931
87,im0_89.png,تعليق الصورة=تحركات قومية وو هو غير الصينية نحو لويانغ
88,im0_90.jpg,"عالم التشريح الألماني من القرن التاسع عشر: ""هاينريش فيلهلم غوتفريد فون فالداير -هارتز"" (بالألمانية: Heinrich Wilhelm Gottfried von Waldeyer-Hartz)"
89,im0_91.png,تمرد الدول السبعة
90,im0_92.jpg,قاذفة أمريكية تقصف برلين
91,im0_93.JPG,"حلقي من Bangui, Central African Republic"
92,im0_94.jpg,فوهة رش لحقن الوقود في محرك احتراق داخلي
93,im0_95.jpg,Spruce Grouse
94,im0_96.jpg,كانت الخليل واقعة ضمن متصرفية القدس التابعة لولاية بيروت العثمانية في القرن 19.
95,im0_97.jpg,فوكوشيما غرفة تحكم المفاعل
96,im0_98.jpg,راندي اورتن وحمله الثاني للحزام
97,im0_99.JPG,رسم تخطيطي لمحطة جيتي في عام 1940
98,im0_100.jpg,ميكو في ملابسرسمية.
99,im0_101.jpg,مدينة قم المقدسة
100,im0_102.JPG,في هذه الصورة، تم استخدام ثلاثة مقبلات مع النشيما (في أعلى الزاوية اليمنى، وهو منتج من دقيق الذرة يتم إعداده في المطبخ الإفريقي)
101,im0_103.jpg,من خزف أوغاريت، الألف الثالث قبل الميلاد.
102,im0_104.jpg,وصول الأشخاص الذين يعانون من أعراض أمراض الجهاز التنفسي إلى معهد سلفادور زوبييران الوطني للعلوم الطبية والتغذية.
103,im0_105.jpg,حي شاجوو
104,im0_106.jpg,مدخل جامعة السوربون
105,im0_107.JPG,الكاردينال بيدرو سيغورا
106,im0_108.png,خارطة منطقة النفط الرملي في أتاباسكا
107,im0_109.svg,ميناء جيهان التركي لنقل النفط.
108,im0_110.jpg,خريطة تبين موقع مروي (أسود)
109,im0_111.png,حقل نفطي مشتعل.
110,im0_112.jpg,مسجد النبي يونس
111,im0_113.jpg,"جالاكسياس النهري الشائع, جالاكسياس الشائع
 (Galaxias vulgaris)(جالاكسويدي: جالاكسييداي)"
112,im0_114.PNG,إنتاج الشعير في عام 2005. تتركز النقاط على العاصمة من كل بلد ولا تعكس التوزيع الداخلي لإنتاج الشعير في انحاء ذلك البلد.
113,im0_115.jpeg,الويس هتلر، والد أدولف
114,im0_116.jpg,المقر الرئيسي لجاز ناتورال في برشلونة.
115,im0_117.jpg,النظر من المشرف إلى الطابق الأرضي.
116,im0_118.jpg,جواز سفر دبلوماسي ألماني أُصدر في الحرب العالمية الثانية.
117,im0_119.JPG,مدينة أُمّ الفحم، كُبرى مُدن المُثلّث الشّمالي.
118,im0_120.jpg,هايكو ماس، وزير الخارجية
119,im0_121.jpg,النمساويون يفتحون بلغراد في سنة 1717م بقيادة الأمير يوجين الساڤويوي.
120,im0_122.jpg,باب القطانين
121,im0_123.jpg,"صورة أغا صديق جرايبيلي من فيلم ""سويل"""
122,im0_124.jpg,مساند سقف مكتبة سياتل العامة
123,im0_125.jpg,متحف كوميتاس المعهد
124,im0_126.png,"الصورة العليا: إنتاج السعودية الكلي، حقل الغوار.
الصورة السفلى: مقارنة بين كمية استخراج النفط وتزايد عدد الآبار في المملكة العربية السعودية."
125,im0_127.jpg,إليوشن إي أل-96 (الطائرة الرئاسية الروسية).
126,im0_128.jpg,مذيعة أخبار تظهر مباشرة على شاشة التلفزيون في بولندا، 2007
127,im0_129.jpg,لقاء ثلاثي أمريكي، فلسطيني، إسرائيلي بماريلاند في 2007
128,im0_130.png,لويزيانا سنة 1800
129,im0_131.png,جريدة القدس الشريف
130,im0_132.jpg,آرام قره مانوكيان
131,im0_133.png,الحي الحكومي داخل المحمية.
132,im0_134.jpg,XB-24 in flight
133,im0_135.jpg,المجيء الثاني للمسيح زجاج النافذة الملون في كنيسة سانت ماثيو الإنجيلية اللوثرية الألمانية في تشارليستون، جنوب كارولينا.
134,im0_136.jpg,الشيخ محمد تقي الفقيه مع مجموعة من طلابه
135,im0_137.jpg,هنري روسو - 1907 - نموذج على الفن البدائي
136,im0_138.PNG,تقع جزيرة كولتشاك في أسفل يمين الصورة
137,im0_139.jpg,عضو المجلس المركزي الفلسطيني السابق خليل الوزير (أبو جهاد)، اغتالته فرقة كوموندوز تابعة للموساد بتونس في أبريل 1988
138,im0_140.jpg,رسم لنجم تي ثور مع قرص ازديادي حول نجمي.
139,im0_141.jpg,رداء التنين أو (اكسنوانغ بينغوا) : رداء الملك للعمل.
140,im0_142.jpg,عينة محفوظة من دماغ مُصاب باحتشاء الدماغ
141,im0_143.JPG,تشهد المدينة ازدحامًا شديدًا صيفًا.
142,im0_144.jpg,رسم تخيلي لكوكب مشتري حار.
143,im0_145.jpg,أحد الأنشطة المقدمة في تطوير المهارات الحركية الدقيقة
144,im0_146.png,Enel logo (1963–1982)
145,im0_147.jpg,شينجي أوكازاكي هداف العالم لعام 2009
146,im0_148.jpg,Yellow-green adamite in limonite
147,im0_149.jpg,قصر الإمام والمشهور باسم دار الحجر
148,im0_150.jpg,"السلطان محمد ""وحيد الدين"" السادس، آخر سلاطين بني عثمان، يغادر البلاد إلى المنفى في سنة 1922."
149,im0_151.jpg,تآكل الأسنان
150,im0_152.jpg,متحف السينما في طهران
151,im0_153.png,ماين كون، أكبر سلالة من القطط المنزلية. أقصى طول مسجل له 120 سم بما في ذلك الذيل، قد تصل هذه السلالة إلى طول الوشق الأوراسي، على الرغم من بنيته أخف بكثير، وأقل ارتفاع..[36][37]
152,im0_154.gif,يواخيم شترايش هداف المنتخب والأكثر مشاركة عبر التاريخ.
153,im0_155.jpg,طائرتان في تشكيلة عكسية. لطيور الصاعقة في معرض أبوتسفورد للطيران، 2016.
154,im0_156.PNG,نصب بونياتوفسكي في لايبزيغ
155,im0_157.jpg,المتحف
156,im0_158.jpg,بنزيما يتدرب مع ليون في 2008.
157,im0_159.PNG,منطقة الأزواغ تشكل أجزاء شمال شرق حوض نهر النيجر، مع أن نهر الأزواغ طويل وجف والمنطقة لا يسقيها إلا أنهار باطنية موسمية تحت الأرض في أحسن الأحوال.
158,im0_160.jpg,"""زوند 2""، أحد أعضاء ""عائلة 3MV""."
159,im0_161.png,خريطة توضح استهلاك العالم للطاقة بالنسبة للفرد بناءً على بيانات البنك الدولي عام 2013.[1]
160,im0_162.jpg,الرئيس الروحي للطائفة الدرزية موفق طريف إلى جانب المطران عطالله حنا.
161,im0_163.jpg,معبد سالت سيتي في ولاية يوتا، معقل المورمون الثقافي.
162,im0_164.jpg,فريتز لانغ وثيا فون هاربو في شقتهما في برلين عام 1923 أو 1924
163,im0_166.jpg,كنيسة مارمرقس
164,im0_167.jpg,الأمير فيصل في قصر فرساي أثناء مؤتمر فرساي للسلام 1919. من اليسار إلى اليمين: رستم حيدر (رئيس الديوان الأميري، من بعلبك-لبنان)، نوري السعيد (رئيس الوزراء العراقي فيما بعد، من العراق)، الأمير فيصل، كابتن بيساني (وراء فيصل)، توماس إدوارد لورنس (لورنس العرب)، فيصل الغصين، النقيب تحسين قدري (مرافق الأمير فيصل، من دمشق-سوريا)
165,im0_168.jpg,براخدس ماتيو ساغستا.
166,im0_169.jpg,دشداشة عمانية ملونة
167,im0_170.jpg,المقر الرئيسي للشركة بالقرية الذكية
168,im0_171.jpg,هولي لاند إكبيرينس
169,im0_172.png,القروابي في شبابه.
170,im0_173.JPG,فايجيفوسن في سوغن أوغ فيوردان.
171,im0_174.jpg,"النمر الثاني (مع برج ""بورش"") في شمال فرنسا ، يونيو 1944"
172,im0_175.jpg,Calonectris diomedea
173,im0_176.jpg,"جان ماسبيرو, محرر أول مجموعة من أشعار ديوسقورس (1911)"
174,im0_177.png,خريطة تمثل وضع دول العالم نوويًا.  الدول النووية الخمس طبقا لمعاهدة الحد من الأسلحة النووية    دول أخرى تمتلك أسلحة نووية (الهند وباكستان)    دول يُفترض امتلاكها أسلحة نووية (إسرائيل)    دول امتلكت أسلحة نووية سابقا (بيلاروسيا وجنوب أفريقيا وأوكرانيا وكازاخستان)    دول يُعتقد أنها بصدد تطوير أسلحة نووية و/أو برنامج نووي    دول كان لها سابقا برنامج لتطوير أسلحة نووية    دول تمتلك أسلحة نووية، لكنها لم تقر بذلك بصورة موسعة (كوريا الشمالية)
175,im0_178.jpg,مجسم لساحة الكاتدرائية وسوق البرنسيبال
176,im0_179.svg,البنية الكيميائية للدهون السكرية
177,im0_180.jpg,"مجموعة متنوعة من ألوان الشعر من أعلى اليسار مع عقاب الساعة: أسود, بني, أشقر, أبيض, أحمر."
178,im0_181.png,قاعة هبارد هي المبنى المدرسي الرئيسي في حرم نورثهامبتون في مدارس كلارك للسمع والنطق، وهي مدرسة شفهية.
179,im0_182.jpg,"بورتريه البجع بواسطة نيكولاس هيليارد. كان يعتقد أن البجع جرح صدرها ليغذي شبابها، وأصبح رمزا للعاطفة والإفخارستيا، التي اعتمدتها إليزابيث لتصور نفسها بأنها ""أم كنيسة إنجلترا"".[53]"
180,im0_183.jpg,هازارد يستعد للعب ضربة الزاوية في 2012
181,im0_184.jpg,الإمبراطور تشنغد (1505–1521)
182,im0_185.JPG,سد الإغلاق مع بحر فادن (وهو جزء من بحر الشمال على الشمال، وآيسلمير على اليمين)
183,im0_186.jpg,لالة أو السيدة
184,im0_187.jpg,طائرة بوينغ 9-787
185,im0_188.jpg,حديقة الصداقة التركية الهنغارية في سيكتوار.
186,im0_189.jpg,طائرة بوينج C-32 وهي نوع من طراز 757، وسيلة النقل المعتادة لنائب رئيس الولايات المتحدة
187,im0_190.jpg,"A scene from the الإلياذة: هيبنوس and ثاناتوس carrying the body of Sarpedon from the battlefield of طروادة; detail from an Attic white-ground lekythos, ca. 440 BC."
188,im0_191.jpg,مكّاك ذو ذيل يشبه ذيل الخنزير (M. nemestrina)
189,im0_192.jpg,الإصدارة الأولى من رِب راب (داروين)
190,im0_193.jpg,الكعبة المشرفة في عام 1910.
191,im0_194.jpg,واجهة قلعة عنك أو قلعة الخيالة عام 1935م.
192,im0_195.jpg,صبري حمادة ومجيد أرسلان يحملان العلم اللبناني
193,im0_196.jpg,جنود إسرائيليون في باحة كنيسة المهد بمدينة بيت لحم عام 1978.
194,im0_197.png,شارة المكتب الطبي الأمريكي
195,im0_198.svg,علم ثلاثي الألوان عادي لإثيوبيا بدون رمز الدولة عليه، تعد الالوان الثلاثة الإثيوبية رمزًا مشتركًا للهوية الإثيوبية.
196,im0_199.jpg,الكاتدرائية الرومانية الكاثوليكية في أورهي.
197,im0_200.jpg,A sketch of Pangeran Raja Muda Hashim.
198,im0_201.jpg,ألياف الكولاجين في نسيج العظام
199,im0_202.png,روبن يغني في شبكة التليفزيون الهولندي أرفو برنامج توب بوب عام 1973.
200,im0_203.jpg,يستخدم الخزان المرن للحماية من الحريق.
201,im0_204.jpg,هستر برين تحميل طفلتها بيرل، طبعة عام 1878 من الحرف القرمزي
202,im0_205.gif,محاكاة لما حدث من تغيرات في المجال المغنطيسي للأرض خلال الأربعة قرون ماضية
203,im0_206.JPG,صورة جوية لقرية اللقية في بئر السبع
204,im0_207.png,أمثلة على مجموعات أريلوكسي
205,im0_208.jpg,مقر الحكومة الشعبية المركزية الصينية في هونغ كونغ.
206,im0_209.jpg,داخل كنيسة سيدة السلام في مدينة ياموسوكرو.
207,im0_210.jpg,رسم توضيحي لدورة الأعمال
208,im0_211.jpg,نظام السحب الذاتي
209,im0_212.jpg,قطعة فلوس تعود لسنة 1873. قطرها يصل إلى 28 ملمتر. تم سكها بفاس تحت حكم السلطان محمد الرابع (1802-1873)
210,im0_213.jpg,رسم لمورتون في افتتاحية كتاب أنواع البشر لنوت وجليدون
211,im0_214.jpg,ليوبولد الأول ملك بلجيكا عارضا الاستقالة من التاج البلجيكي في 1848
212,im0_215.png,طريقة عمل تلسكوب الأشعة السينية ذو الأنابيب المخروطية بصلية الشكل تعمل على تجميع صورة في البؤرة.
213,im0_216.JPG,برج تامنتفوست
214,im0_217.JPG,عباد الشمس مصدر زيت عباد الشمس.
215,im0_218.JPG,A herbalist gathers the flower heads of زهرة العطاس.
216,im0_219.jpg,بوينغ P-26A بيشوتر من سرب 34
217,im0_220.png,"راية أسقف البُشناق ""روفائيل هيرتسغ"" (Rafael Herceg)."
218,im0_221.png,خارطة تُظهر تُوسُّع حركة الفُتوحات الإسلاميَّة مُنذ عصر الرسول مُحمَّد وحتَّى العصر الأُموي.
219,im0_222.jpg,قلعة شوش
220,im0_223.gif,خريطة توضح أقصى امتداد للدولة الرومانية وذلك في عهد تراجان
221,im0_224.JPG,المبنى السابق للمكتبة الوطنية الجزائرية بالقصبة.
222,im0_226.jpg,الشيخ عبدالرحمن الفوزان
223,im0_227.JPG,الجانب الأمامي من أول بطاقة ائتمان بلاستيكيى ذات شريط مغناطيسي. لاحظ أن الشريط المغناطيسي الضيق موجود في مقدمة البطاقة. تحول مكان الشريط في وقت لاحق إلى الجانب الخلفي.
224,im0_228.jpg,مذراة بجوار صندوق سماد عضوي.
225,im0_229.png,خريطة الهجوم الجمهوري في إيبرو (25 يوليو 1938).
226,im0_230.JPG,تمثال برابو ويد العملاق
227,im0_231.JPG,جسيم بوتشيني في صورة مجهرية ضوئية ×40۟؛ شريحة هيستولوجية من مدرسة غرب فيرجينيا للطب العظمي
228,im0_232.png,نموذج بور للذرة، يبّين إلكترون من مدار واحد، ينتقل من مدار إلى آخر عن طريق انبعاث فوتون.
229,im0_233.jpg,ليسيوم أمستردام (1917-1920)
230,im0_234.jpg,مقارنة بين الجيوب الهوائية عند الماجونجوصوراس ولطائر (البط)
231,im0_235.jpg,رئيس وزراء المملكة المتحدة ستانلي بلدوين
232,im0_236.jpg,جوزيف جوبلز (وزير الدعاية النازى) ورفيق هتلر حتى الدقائق الأخيرة من حياته.
233,im0_237.jpg,الموقع التقليدي في جبل نبو الذي منه أطل النبي موسى على أرض فلسطين قبيل وفاته، حسب سفر التثنية.
234,im0_238.jpg,هولمز يُدَخّن السيجار داخل الغرقة
235,im0_239.svg,العلم الفرنسي المعتمد كعلم رسمي في جزيرة ريونيون
236,im0_240.jpg,"انتصار ديفيد (1615 ca.), Museo del Louvre, Parigi"
237,im0_241.png,مضيق باس (باللون البنفسجي) الذي يفصل بين القارة الأسترالية وتاسمانيا
238,im0_242.JPG,أحد مباني سكن الطلاب
239,im0_243.jpg,قصر دير الكهف داخليا
240,im0_244.png,إعادة تمثيل تعود لعام 1911 لمعلومات العثمانيين عن المحيط الهندي، والمسجلة من قبل سيدي علي ريس في خريطةٍ من كتابه «محيط» عام 1554م.
241,im0_245.JPG,لأن تركيا تمنع إعلانات المراهنات، يلاحظ في الصورة عدم ظهور إعلان أحد رعاة نادي ريال مدريد Bwin، وذلك في المباراة يوم 9 إبريل 2013 مع غلطة سراي في إسطنبول
242,im0_246.jpg,مدخل ومئذنة جامع ويجو القديم في ثلاثينيات القرن العشرين
243,im0_247.jpg,صورة بانورامية لساحل أمالفي ويظهر في الوسط الكنيسة الكاتدرائية في أمالفي
244,im0_248.jpg,السفارة البابوية في جمهورية الصين (تايوان)
245,im0_249.jpg,فنجان شاي أحمر
246,im0_250.jpg,الشعار الرسمي للأوركسترا الوطنية العراقية للشباب عام 2011
247,im0_251.jpg,جزيرة أرواد
248,im0_252.jpg,الملك الحسين بن طلال يخاطب في قوات الجيش العربي ويظهر في الخلفية رئيس هيئة الأركان علي أبو نوار في وقتٍ ما من عام 1956 م.
249,im0_253.jpg,المساحات الخاصة
250,im0_254.jpg,في عام 1915 دعا ديفيد هيلبرت نويثر للانضمام إلى قسم الرياضيات بجامعة غوتنغن، مما شكل تحديا لآراء بعض زملائه أن المرأة لا ينبغي أن يسمح لها بلتدريس في الجامعة.
251,im0_255.jpg,دارا شكوه
252,im0_256.JPG,أطلال خور روري
253,im0_257.JPG,Aerial view of Linz with the airport on the left side of the picture
254,im0_258.jpg,التشريح المرضي لالتهاب السحايا الجرثومي: حالة تشريح الجثة لشخص مصاب بالتهاب السحايا الرئوية تظهر ارتشاح التهابي في الأم الحنون يتكون من العدلات (الشكل، أعلى التكبير).
255,im0_259.JPG,سقف الكنيسة
256,im0_260.jpg,عملة الاتحاد السوفييتي عام 1947م ، تحتوي على أكثر من 10 لغات محلية
257,im0_261.jpg,Hyperia galba (هابيرياويات: Hyperiidae)
258,im0_262.jpg,شرادها أثناء غناؤها في حفل ترويجي لفيلم إيك فيلين (Ek Villain) عام 2014.
259,im0_263.jpg,الهبوط الاول على جزيرة بوفيت 1927
260,im0_264.jpg,لاحظ الزرقة التي تبعث للأشياء تحت الماء في هذه الصورة من وسادة الحمم (NOAA).
261,im0_265.jpg,سبينر
262,im0_266.JPG,مقبس 370 التابع لشركة إنتل بتكنولوجيا شبكة إبر مصفوفة
263,im0_267.png,أفريقيا الجنوبية باللون الأخضر
264,im0_268.JPG,أكسيد الرصاص الثنائي.
265,im0_269.svg,مبدأ عمل ميزان التسوية
266,im0_270.jpg,صورة تذكارية لـ فورست باري مخترع الشريط المغناطيسي
267,im0_271.jpg,نقش تكريمي آرامي للإله سالم. حجر رملي ، القرن الخامس ق.م. اكتشف هوبر Charles Huber في تيماء ، السعودية. عام 1884م والآن في متحف اللوفر .
268,im0_272.JPG,Schloss Weissenstein
269,im0_273.jpg,نبتة المريميرة (القنطارية)
270,im0_274.png,نموذج مركب الربط متعدد القسمات الخاص بالخميرة ERMES.
271,im0_275.jpg,كاتدرائية مار جرجس للموارنة، وبجانبها جامع محمد الأمين.
272,im0_276.jpg,بعد توليه منصب رئيس الوزراء، شغل غلام نبي آزاد منصب وزير الصحة الهندي.
273,im0_277.jpg,الرئيس الصيني شي جين بينغ مع الرئيس الأمريكي دونالد ترامب وزوجاتهما في منتجع مار لاغاو لترامب بولاية فلوريدا الأمريكية.
274,im0_278.png,موديل 1966 صندوق Fleetside
275,im0_279.jpg,هنري من بورغندي أول كونتات المقاطعة الثانية.
276,im0_280.jpg,تشومسونغداي
277,im0_281.jpg,طريقة تضاعف فيروس شلل الأطفال. (في وصف الصورة على كومنز).
278,im0_282.png,البلدان والأقاليم التي لا تفرض تأشيرة أو تطلب تأشيرة دخول عند الوصول للجهة، لحاملي جوازات السفر اليابانية العادية.
279,im0_283.jpg,معالج فيزيائي يساعد اثنان من مرضى شلل الأطفال وهم يدربون أطرافهم السفلية
280,im0_284.JPG,مَنظَر عامّ لِبَلدَة إِيلِينغنٌّ
281,im0_285.png,كلاوس فوكس أحد أشهر الجواسيس في العالم بالمجال النووي
282,im0_286.jpg,"Energy Observer lifted during its launch in سان مالو, France."
283,im0_287.jpg,Dusky-legged Guan
284,im0_288.jpg,أحد موظفي منظمة أطباء بلا حدود، بداخل ملابس واقية
285,im0_289.gif,حزام بركاني في المكسيك
286,im0_290.jpg,(إفزونز) من الحرس الوطنى أمام قبر الجندي المجهول.
287,im0_291.jpg,الملك أمان الله في عام 1928، في نطاق جولة أوروبية مع مصطفى كمال أتاتورك في تركيا.
288,im0_292.jpg,"أولمبيا، واشنطن, عاصمة واشنطن"
289,im0_293.jpg,القوات المسلحة المصرية
290,im0_294.jpg,قصر الأصابعة العتيق
291,im0_295.jpg,خريطة توضح جزء من المنطقة في العهد العباسي
292,im0_296.png,صحراويون من أجل السلام
293,im0_297.jpg,ضاغطة جبن مصنوعة من الأحجار لم تعد مستعملة في مزرعة أوشابراك في أبردينشاير في إسكتلندا
294,im0_298.jpg,التنقيب عن الغاز الطبيعي في البحر الأبيض المتوسط، حقل غاز نوا
295,im0_299.jpg,العقيد أسامة إبراهيم قائد قوات الصاعقة في معركة الإسماعيلية
296,im0_300.jpg,طائرة فوكر 70 التابعة لخطوط كي إل إم حيث تظهر أسطح التحكم: القلاب flap ومثبطات الرفع Spoilers ولونها كريمي وعددها خمس لكل جهة.
297,im0_301.jpg,الجدار الفاصل جرف الكثير من أراضي الضفة الغربية
298,im0_302.jpg,حاسوب سيغما 7 أول حاسب يتصّل مع مُعالج رسائل منفذ في شبكة الأربانت.
